original_id,funny,user_id,review_id,text,business_id,stars,date,useful,type,cool,neighborhood,name
59720,0,px4jN8rnr3scYy-E5PEjPg,QVWEgQ22KNCZJ9obGp2EMA,"Had a business dinner here while I was at a conference.

There were 11 of us and we all had the chef's tasting menu. All the courses were spectacular and while I am not a fan of raw fish... their presentation/flavor combos were superb.

My favorite courses were:
- 1st course- palette cleanser
- 4th course - filet mignon with lime
- 6th course - lava chocolate cake

Would I go here on my own dime...probably not, but still worth trying.",TCWMgOiV0PxQkWE1SyBIWQ,4,2/18/2016,0,review,1,Eastside,Checkers
7189,0,KYLjpEwx00XBx-lwGfkhOg,9RhpSHW-jyRfTiUOBYLDsA,Excellent. Location is tricky for non-locals and the non-adventurous. It is well worth the walk or drive. The turkey and the tri-tip scream quality. I've had the royal (Italian sausage) and it was good but stick with the turkey and beef. Definitely go for the Weck.,P8uECqGqXWTwEndkh-6bQw,5,12/12/2010,1,review,1,The Strip,HEXX kitchen + bar
33992,0,ar675tWn83L_ML-0mAhlXA,uhZj9WaRirslpa5NEzZRgg,Steve went the extra mile with the help of Mike to get us something special for a dame in distress! You rock!,JXAMnijxRrW-jXHGvDJzzg,5,7/17/2016,0,review,0,Eastside,Las Vegas Lounge
20308,0,sZVqbHXwf-tBYbYfgFuWzg,8LwOj041OfahRbuSZRfAZA,"Delicious! Breakfast was reasonably priced. The waitress, Melissa, was awesome on checking in with us and topping off our coffee. Will definitely come back!",jWv5GUtEp30OD5L5C8c2DQ,5,1/27/2015,0,review,0,Southeast,Amlee Chinese Cuisine
55733,1,xuGQwxHTpCC7x2qAFcZyJA,0moE3GYanhhFQ75PTKGIvw,"Amazing service and food! The manager is always really friendly, the servers are nice, and this place has great Indian food (coming from someone who was raised on Indian cooking) I highly suggest this place to anyone looking for a great Indian, dining experience. The place is a bit small but they're expanding very soon!",iE71iwcSljg3xm2GB2Y9aA,5,6/4/2016,2,review,1,The Strip,Nobu Restaurant
21863,0,s_1DvYa9LULeMNFviqPQlg,6HUBPAEatGc15DJK7yZ9bQ,"Great quality steak burgers.  Love there thin cut crispy fries.  Cheap prices.  Have not tried there shakes yet, but next time for sure.",riFzCvp77DMKDX-5GoTpqA,4,9/10/2012,0,review,0,Other,Chuck E. Cheese's
33840,1,ZXVgbJTQ3nGaYVqlaHxNeg,Asf0wmNXtBtf-Rn-NSa3hg,"My first experience at Fresh Mama was okay, it wasn't 5 star, but it wasn't 2 star either. After my experience last night I felt it was worth posting my experience.

My first visit was during lunch time and while service was incredibly slow and they were out of a lot of foods, I very much enjoyed the food. The staff was helpful in answering questions about my dietary restrictions and finding accommodations.

My visit last night was just annoying. I checked Yelp for business hours as I didn't want to drive out of my way, late in the evening just to fulfill a pregnancy craving. Closing on a Friday at 9pm. Cool. I have about 1.5 hours to get there, plenty of time. 

When we get there there are lots of people walking around the restaurant, but they looked like they were cleaning. The sign on one door said Friday hours were 'til 6pm... the sign on the other door said that hours were until 9pm on Friday. The door wasn't locked and was in fact cracked open. So we get out of our vehicle and walked in.

As soon as we opened the door an employee barked 'we're closed.... We close at 8pm on Fridays'. My husband points out the hours painted on the windows and the time listed on yelp. Again, we were barked at 'we're working on fixing that.'

I get the impression from other yelp reviews and now my own experience that employees just kinda make things up as they go. They make their own hours and open/close when they feel like it. 

Recommendation - call before you go to eat... they might have no food and who knows if they'll even be open.",5aeR9KcboZmhDZlFscnYRA,2,6/29/2013,2,review,0,Westside,Sansei Japanese Cuisine
14797,0,21Kuy5Cv3SKj27zTPGf-tg,h-h2Oa3KiZnZHHNEhyqxPQ,We were going to go here for bfast this morning.  However when we got there we saw a server out front rushing inside with a cigarette...she put it out in the dirt and left it on the brick ledge by the door...I popped out to go inside and the smell of smoke was so strong I told my family not to even get out of the car. This has completely turned us away from wanting to eat here. We won't be returning.,I6MRD0JkDDa74TbVOJ1ykw,1,4/3/2016,0,review,0,The Strip,Stripburger
4971,1,Wf6bwORRP5jG08S-_VeuKQ,nT0yUgGOisOEoXsi2J5-kg,"THIS PLACE IS SO GREAT, I WENT THERE TWICE IN ONE WEEKEND!

I am the type of guy who LOVES Vegas but I hate spending money!  You know how the clubs are, you pay 20 bucks to get in and then pay $15 for one drink!  Well, you need to try the bars and lounges in the hotels!  You can find the V Bar at the Venetian and it's so rad!  There is NO cover and drinks are half the price that you would pay at a regular club in Vegas!  This is how I roll!  
I loved this place so much I went back the 2nd night I was in Vegas and ran into the same people!  The vibe is really chill and you meet a ton of really great people!",Kn23LDd740SBVJ7mum0fwg,5,3/5/2009,1,review,1,Other,Pupusería El Zunzal
48569,0,0BniaSbVER2kpxK1LBUknw,V-XNp8sphDmjckX1kEBBMg,"The food was OK.  You get what you expect from a place called ""Eat N Park.""  The service (late Sunday morning) was slow.  But, what ticked me off was what seemed to be discrimination in where people were seated.  All of the Black, Hispanic, and Asian people were seated at the back, along with anyone with obvious physical or mental disabilities, and those who were obese.  I guess they want all of the ""normal"" white families to feel comfortable with their own up at the front.",71ONxJtmDNDiJAtYHK-0RA,3,2/6/2013,0,review,0,Westside,Well Being In The Box
15575,0,md1WC_SWA2dSpcW0dUEzcA,mWPUPB3jY0_-GF3obh-UYw,"Fix your soda machine! I tried 3 drinks and they were gross and flat. 

And the young man at the register looked like he wanted to die.",4pxK5njPxYHFp7IMEch1Bw,1,9/18/2015,0,review,0,Eastside,Pharoah's Pheast Buffet
14914,0,z_NuC7LfrOtJYAf-zfq2KQ,Fq9TlzjtrWADTVoeLF0Cmw,"Despite the reviews, the sandwiches were not good at all. The meat tasted per packaged and as if it were turning.  Their ordering system is clunky and confusing.  Unfortunately, I can not recommend this place.",pHA8wyVcrkhI4wQ3mt6NHw,1,9/4/2013,0,review,0,Chinatown,Yagyu Ramen
66930,0,6sJoC2bNIxdGRr0ZvpWkxQ,Pts5gEtwkcEdYzetzcHouw,"Though certainly not bad this place seems highly over rated. Scallops were mediocre at best, & the formal atmosphere in small cramped quarters doesn't appeal to my relaxation mode. Service was good.  Not on my ""must return"" list.",USleI8g1UVN9-9jm-b4uIg,3,7/13/2014,0,review,0,Other,Poke Express
67952,0,jeKk1L_mKXBVHWL8CFEVaw,3k4TqfaI6Lt-z1xtC-HXxA,"This steakhouse is top notch.  Great food, great service, great ambiance.  Started with the onion soup.  Rich in flavor and not overtly salty.  Had the prime filet for an entree.  It was cooked to perfection on the inside with a nice sear on both sides to add that perfect steak doneness.  Had a side of mashed potatoes with gravy, gravy came on the side so my dinner guest didn't have to worry about gravy.  The potatoes and gravy were pretty damn good.  The waitress suggested the doughnuts, closer to beignets, which were awesome. Came with chocolate, raspberry and caramel dipping sauces.  The waitress was friendly and very attentive.  This place is a must if I'm Cleveland.  It's about a 20 minute drive from downtown and worth the drive.  Enjoy!!",fja2EnaSxKu1D7uctMhw-w,5,4/21/2015,1,review,0,Southeast,Ohana Hawaiian Bbq
18743,0,FgvQ8E1jNc9F80k5ROI9Kg,wzdJULOjJ3CZZa4ddDVoXA,"I come to Las Vegas for work and I'm always looking for new restaurants to try. I looked on Yelp and saw that this place had awesome reviews so I decided to give it a try. This place is WONDERFUL! I would highly recommend coming here! My server was very knowledgeable, friendly, and gave great service. I got one of the skillets and it was delicious! The banana nut bread muffin was very moist and tasty. Yum yum!",3kdSl5mo9dWC4clrQjEDGg,5,12/4/2016,0,review,0,Westside,Wa Da Pho
36396,0,4MWUvHzI1I0r2vwUyRgwRA,HfwHE2zpTs-qaQ1kI8nlCQ,"We came here for the Sunday brunch. Bottomless mimosas are awesome, and the food is spectacular. I had the eggs benedict, and my husband had the loco moco. He said it was the best one he had outside of Hawaii. The potatoes are delicious too. I can't wait to go back and try more. The service and atmosphere were great.",FMnH5WIRLyexBYMBUUnDxQ,5,10/19/2016,0,review,0,The Strip,Burger Lounge
4859,2,g-HFMffU6L2nH4bwv04FIw,MGwRvnN-0obuqtX1yNQ1BA,"Came here this morning for the first time. I'm usually at Sunrise Cafe right now. I'm glad I came here. Food is excellent, service is good and although the prices are a little on the high side, it is well worth the extra couple dollars, fresh food and the environment has a great vibe, and they played Tom Petty over the speakers. Very cool company I can tell",XvOzizKafffkMuk-tIdNcQ,5,12/16/2016,3,review,2,The Strip,Johnny Rockets
15243,0,Bb1x-sojiOQN73hJKUbGrA,3BDQONapOH2l3rmffyNyiw,"Had a wonderful time here last week!  The enter staff, from the hostess to our charming waiter to the Chef went out of their way to make our 48th wedding anniversary dinner a terrific occasion!  My husband had the Marinara Pizza which he loved. I had the Charcuterie Board which was so tasty!  Based on all the glowing reviews of their famous fries, we shared an order. I can only say I'm glad we don't live closer cause I'd weigh 10 pounds more in no time!  They really are awesome!  We also shared the Cheese Board, which we absolutely loved!  The atmosphere is eclectic and sorta ""boho"".  Charming.  The service was attentive without being rushed or overbearing. My husband and I want to extend our sincere gratitude to the Chef for his kind generosity and to his entire staff for making our evening so delightful!",w4a6TuFWArSc29dB51rPNA,5,7/20/2012,1,review,2,Southeast,Sonic Drive-In
61547,0,nyFqLcDf5d8AHk3uvoZHnQ,BO5DRZm2CycSIwEW0wXQfA,"I give the pizza four stars and the customer service five stars.  My husband and I dined in and ordered a large pizza with mushrooms and basil.  The flavor is great, but the crust is a little thicker and the ratio between toppings and crust is not quite balanced.  I will say, the place is popular though.  During dinner there was a steady stream of people picking up pizzas.  

The employees are so nice and accommodating.  Our waitress always made sure we had full cups of water.  Also, I like the ""rustic"" walls and attention to detail in the decor.",ETTzxqOcPuxMqV37y1uhdg,4,9/16/2014,2,review,2,Sunrise,Sauced
25422,0,PMzMA8lz3TSQGnSSxbg3yA,GqXvz2qtPAnamce-9naYUg,"Based on the reviews here, hubby and I decided to pop by on a Sat night.  Although it was packed, we didn't have a wait because there was only two of us and we sat at the sushi bar.

My thoughts:

--the Maryland location is small-ish, so you're in close quarters with everyone.

-- it had a bit of a fishy smell, more so than other sushi joints. I chalked it up to the close quarters of place.

--they were flexible with the AYCE option. At first, we weren't sure whether we wanted to do AYCE. Sometimes it makes more sense, especially if you want to try lots of different rolls.  But you gotta be ready for AYCE, i.e., have some drawstring sweatpants on.

As we debated, the chef advised us that he would tally the amount once we were done, and charge us whatever was less, whether that be itemizing the rolls or the AYCE price. Awesome!!!

--one of the best things I loved is that they let you order half orders of most rolls. This is really great when there's only two people eating. My husband and I have different tastes, so it can be challenging to eat multiple rolls by myself. But we love trying lots of different rolls. Ordering half rolls was a great option for us.

--that being said, I didn't l-o-v-e the rolls. Don't get me wrong -- it was good but I just didn't think it was *great.* Some of the rolls we had were kinda bland. Maybe it was just an off-night we went. I think I'm willing to give it a try again ;-)",7ibuDLfx8gEhESAufYIySw,3,2/14/2011,2,review,1,Eastside,Cilantros Taco Grill
52307,0,14LJRp9bgwbsmlyEq-3JxA,2Mx6qzvI2Euks04LBqqYgQ,"Stumbled on this place while on a shopping excursion at The Forum Shoppes.  The timing couldn't have been better since we arrived during the afternoon happy hour.  Nothing we ordered from the happy hour menu was over $6, including
- Stella Artois
- Blue Moon
- Spicy Tuna Roll
- Rock Shrimp w/ Ja Roll
- Shrimp Tempura Roll
- Whitefish Tempura Roll
- Eggplant Tempura Roll
- Albacore Tuna Roll
- Filet Wrapped Asparagus
- Crispy Chicken
- Chocolate Volcano Cake

The sushi was fresh and the tempura was crispy.  The true testament to this place is that my wife, who does NOT each sushi, actually enjoyed most of the sushi!  We both thought the Eggplant Tempura Roll was inventive and as good as any of the traditional rolls.  You'd be wise to skip the Crispy Chicken completely as it was tasteless and dry.  The Chocolate Volcano Cake was...amazing and I could drink the vanilla bean sauce that came with it with a straw!

Keep in mind, this is basically a happy hour review, so there are probably much cooler and fancier offerings on Sushi Roku's full menu.

Lastly, a shout out to James our great bar tender!",gBfPyzPRmeOaj3SdcIj0Rw,4,10/19/2012,1,review,0,Westside,British Foods
36107,1,61AymMi8D4RTQ2aa1w41ew,UqMGDAJWpxdZG8RE5oR9jg,"Just came by the Desoto Market and ate at this eatery. Tried their funky spin on food and enjoyed all the dishes especially the cauliflower.  Make sure you grab some beer to eat with the decadent foods.  Def a fun spot to eat at, bring friends or go alone, it's a casual and comfortable place to hang.",wIDVruCZFDnsIctf8gHotA,4,6/2/2015,6,review,1,Northwest,Basil Thai Fusion
53892,0,3wAZbQVU1Mjt9XB0waRUJQ,YXSrurQyYKXGKC4bU9KS-g,This is a great spot. I've been going here for years. The staff there has treated me like family since day one. Every time I go in they call me by name and make me feel special. The food is fantastic too! Go check out this spot.,aqszoKRB4Ol9bpemt0_-GQ,5,4/19/2014,1,review,0,Sunrise,Pizzarelli
12115,0,GLU_32Ej-3S0cCbtCpT3SQ,Ln92eEYsBblDQZ4RFRn6Gg,Fast friendly service and the burger was delicious... Had me a 1/2lb international burger with fries. All burgers are named for a specific sauce that is used in each one. The international came with thousand island dressing. Very tasty! We would definitely stop by again when in the area.,D4xv7_wwYpZEZar4DwwYYQ,4,3/26/2016,0,review,0,Southeast,Gyro Time
53021,0,eavBO3KRzBf8sM6KGa_-NQ,9TlZzAA9F0SAcSKYoG1ZDQ,"UGHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH

Not my type of place at all, but perfect for manly men and frat boys.
Buffalo Wild Wings has decent food and an assorted menu besides wings, but it the atmosphere of this place that drives me crazy. 
If you like loud overcrowded sports bars overflowing with testosterone you will love this place, but those are all things I try to avoid in a restaurant. Also the wait for your food can become ridiculous if it is busy which doesn't make and sense...cook some more wings pronto!",TffDDLGfej2dqD9LPEuArQ,2,7/13/2007,0,review,0,Centennial,KFC
23584,0,tbqKKEOGW9ciQlwVIwkpgw,yQP1IjxqN7Xn0ATx2ZTGLA,"The sauce for the enchiladas was raw chile powder and the tortillas tough and tasteless. A smearing of beans on the tortillas was hidden by almost a head of lettuce.
I was very disappointed",Ktia9NJfvxVxTLVcEnw9zQ,1,12/17/2013,0,review,0,Chinatown,Yunnan Tasty Garden
36362,0,U08jnGVoOTQZjcaectpt5Q,rWkiWDuzWxPXzO8lUJwryw,"I can not RAVE about this restaurant enough.
Food is to die for and the staff is all gorgeous and they have a vast knowledge of their menu.
I wish there was a 10 star option",FMnH5WIRLyexBYMBUUnDxQ,5,2/19/2016,0,review,0,Other,Edamame Restaurant
30310,2,XXSK4dQm_F2Q0upqYSwO1g,1vybYDBf8gnqgZnPcOujlg,"Celebrated mine and a girlfriend's birthdays at Eddie's House a couple of weeks ago.  Really enjoyed it!

For starters, we had the toasted horseradish mashed potato stuffed shrimp.  Yes, that is a mouthful.  A mouthful of YUM!

Three of us shared two entrees (plus an extra plate of veggies), the Chermoula Roasted Chilean Sea Bass with candied lemon broccolini and the lobster special.  Presentation didn't blow me over, but taste and quality of the food were wonderful!  The sea bass was perfectly seasoned and cooked and the lobster was yummy as well.

Service was excellent.  Our server, Laurie (I think?) was great.  Not too ""in-your-face"", but still very attentive.  Chef Matney was a gracious host.  We enjoyed him spending time with us at our table :o)

Definitely will make a trip back to Eddie's House.",orMlHMLyHSldYgzfFTaeoA,4,9/1/2009,3,review,2,Westside,The Carmel Room
7925,0,zjKsJlumMdloeHWSqkLzZg,r83oqQ-kMHafxINwNRSBdA,"i go with my friend ,there has lots seafood on dinner time,my friend love it,and we got  good servise...",FykLjv4tIq618q8F2pvTKg,5,2/7/2014,0,review,0,Southeast,Budweiser Racing Track Bar & Grill
3125,0,c3ArconsNcNpy96cDxIQ_g,ZrpIgmbm71mtxNFqq01b7A,"The chicken lettuce wraps were delicious. But what was really impressive is the service we got at the bar. Donnie was all smiles all evening, so was the other lovely blonde lady who was working at the bar. It had been years since I had seen so much good energy and happiness and awesome customer service in action. It made my night. Thank you guys!",H0xkoPI-WwbjY7r-Zt-arw,4,6/9/2015,0,review,1,Spring Valley,The Noodle Man
419,0,SlgpAnj2gQd44EM_Uq6DkQ,Po_aut8ohvjHnrqeSzIyNg,"I have to give the owners the award for the most creative place to put a brewery and restaurant.  

I am big into craft brews these days and this place looked like my kind of church.  Reminds me of my favorite church, the Church of the Bloody Mary.  But wait, this is about beer...

The place is huge as you would expect from an old church and a Catholic one, no less.  I stepped in on a Friday afternoon between lunch and dinner time and the place was quite dead.  So I settled in at the bar.  

Some of the beer tanks were located right behind the bar which was on the left side of the ""church"".  The rest of it was in the old altar.  The old pew areas were converted into table seating areas for the restaurant.   They even used the old pews for some of the seating. Very creative.

As for the beer, they had 10 beers on tap which is a lot for a craft brewery.  I started out with a sampler that included 8 of those 10.  All of the beers were served almost warm.  Well it was hot outside and I was looking for a cold beer so I guess the church didn't come with refrigeration or maybe that's how the Catholics liked their beer - warm.

Anyway, none of them really impressed me.  So I was looking at the beer menu and saw the Cherry Quadzilla that I had not tried yet.  That is not part of the sampler because of the higher alcohol content.  They let me sample this and that was the beer I fell in love with here.  I am not normally into fruit flavored beers but there's something about Cherry beers that I enjoy.  Never had one I didn't like.  Just wish they had the Thundergod IPA on tap that some of the other reviewers mentioned.  Oh well.  

I didn't stay to eat here but their menu looked interesting.  The perogie dish is something I would like to try someday if I ever make it back here.  

For beer, I give this a 3.  Because out of 10 beers, you'd think I'd enjoy more than one.

For Atmosphere, I give it a 5.  Who would have thought to put a brewery in a church?

Rating average...4.",ejaUQ1hYo7Q7xCL1HdPINw,4,6/17/2012,0,review,0,The Strip,Taco Bell Cantina
67102,4,bIsW255vsUMdZYk_IV7Xhw,SwxJJnjphG1LYtbJjYrl8g,"It's all about the breakfast burrito here.

One of better finds for a quick meal/snack/drunken salvation that you can find on the strip in Vegas.  At $6, you really can't go wrong.  This puppy was good sized and came out piping hot.  

Be forewarned, the salsa did have a weird taste...a sweet flavor, as if it were cut with ketchup.  Don't call me crazy, but the last time I checked salsa shouldn't be sweet, but spicy dammit!  At least it comes on the side.

Outside of the BB, the rest of the menu seems to be hit or miss.",dupc1Q5bl1gwTheS1ZqEig,3,4/2/2014,7,review,6,Centennial,Bogey's North Beach Italian Bistro
63286,0,b_Lq-oSnZvN1swPwsz9FkQ,5rHtiw8GkirBlmTJ3ror8Q,"Good food, good drink selection - can't complain about that.

Then you walk into the venue, and it's all sorts of fantastic.  Bleacher seating if you wanna chill. Places to put your food and drink if you want to mill about.  The place is pretty small so if your favorite band comes through here it's a MUST that you check them out - very intimate.

Another bar towards the back is pretty accessible and the bathrooms are never a hassle.",Ns20WGWn6s6niKAGIQB4UQ,5,8/14/2012,0,review,0,Other,Red Shrimp Company
65397,0,LQ2ScOFYw4-9ssIeedVQdQ,cHGGQgH6rVh24lOqmcofMg,"Hello, Yelp! I am posting from the McCarran Airport, courtesy of their free wi-fi. My friend's flight got delayed, so after getting my luggage from baggage claim, I wandered upstairs to see what food choices I had. Unfortunately, the food choices are dismal since I can't visit other parts of the airport without going through the security checkpoints. So if you are here, your choices are Starbucks, Big Al's Chicago Deli, and Track Bar and Grill (which had Budweiser emblazoned all over it and has a NASCAR theme going on). I stepped into Don Alejandro's because initially I thought it was a sit down area for the Chicago Deli. However, at that point I had just flown in from BWI and I didn't eat since 11am and it was now 3pm (6pm EST). The restaurant wasn't busy when I arrived, and the place looked clean. There is an issue with their ventilation, as there is a charred (not the good smelling grilled smell but the bad burnt kind) smell that permeated into the dining area during my hour there. 

Staff is quick to greet and seat patrons. They have a limited faux pas Tex-Mex menu. There's taco salad, tacos, enchiladas, etc but there is also burgers, fish 'n chips, caesar salad, and croissant tuna salad. I was fearful of getting the shits from eating the Tex Mex food, so I ordered their Lone Star Burger, which is just a hamburger served with lettuce, tomato, onion, pickle, and your choice of french fries or cole slaw. This is priced at $8.99. It costs extra for cheese. I also ordered iced tea, which was $2.99. The burger comes out in a basket, and the fixings are separate so if you don't like tomatoes you don't have to pick it out of your burger. It comes with a side of mayo and there's mustard and ketchup at the table. For a well-done burger, it wasn't bad. The fries were really good, too. They're the shoestring fries like McDonald's but fried a bit crispier. My server was very nice and didn't intrude too much. Given the food choices here, it wasn't a bad experience. Not great but not horrible, either.

With tax it came to $12.95 and the receipt has a tip suggestion at the bottom at 15/18/20%. Keep in mind that if you are a party of 8 or greater, an automatic 20% gratuity will be applied to the bill.",v_frjRRrLTm4eJchadhf_g,3,10/30/2009,1,review,1,Other,Subway
26293,0,fkawweeCwxO7cWq8EgEkFw,51MQqXBbO6HuIkwD1PZH8A,Very good pizza off the strip in Vegas.  Cool place to order some pitchers of beer and watch the games to see how your parlays pan out.  Nice medium crust pizza with good flavor.  I definitely would go back to this place - about 5 minutes from the strip.,Gen0ei06dGq13OJ8DRXUjg,4,4/19/2009,0,review,0,Downtown,Dish Function All Chefs
41566,0,7WgEslpFcToO1tg5di5tHQ,9rPnu5FHTR6DyOwi41Yafg,"Don't get fooled by the outside of this restaurant.
It's very nice inside, clean and very Greek.
The mousaka was delicious, not over powering on the spices.
The potatoes were perfect and so were the fresh carrots and broccoli.
Service was exceptional.",n2tiSHECXkFv47aIkxvSDA,5,10/8/2015,0,review,0,Eastside,Village Pub & Poker
22304,0,ruduqSWpb84v2VCXJKrOPA,EBiWbuvwWsworUq3Qk_o3w,"First, we had the sweetest waitress and this place can be a madhouse, so I really appreciated her. Been to Steak and Shake in the south, its standard fare, but I did have the best chicken sandwich there!!  Fries and rings were good too. This is a great place to eat in the casino for cheap - they have an under $4 menu. Hit it up after the rush hours and you will get a decent burger. Lets face it, you are pretty much stuck at South Pointe, so make the most of it.",riFzCvp77DMKDX-5GoTpqA,4,2/3/2015,0,review,0,Other,Jaburritos
60327,0,FuRsnd-WhlyveWs4rdabwA,kSTKPXZ--PfZShCLoneAug,"Let me start by saying the food here is exceptional!  We had most of the restaurant's favorites and recommendations.  Some stand out dish were the black cod miso which was heavenly and my favorite was the toro sashimi - TO DIE FOR!!!  The service was good.  But the vibe at the restaurant was a little strange.  Felt a little bit too night club like, especially with the volume of the music.  I couldn't even hear our waitress at times.  But overall, a great place and I'd definitely come back!",TCWMgOiV0PxQkWE1SyBIWQ,4,10/30/2007,0,review,1,Eastside,Axum Ethiopian
62582,0,wXXhB7gQNh47T_Ph02r0Bg,tdI9YgCgTRebYIKlhrzUOQ,"My husband and I decided we wanted some brenner the other night and choose Village Inn. We came in and the hostess was nice and immediately seated us and that's the only positive of this night. It took almost 10 minutes for our waitress to come to our table. The resturant didn't appear to be that busy, there were several empty tables.

We ordered our drinks and before we could mention the food she left the table. We finally got to order our food almost 20 minutes after we arrived. After we ordered the waitress never came back to check on us and the wait for a waffle and french toast seemed awfully long. Finally the food arrives and it all looks great, but no drink refills offered even though our glasses were empty. 

And now the worst part of the evening, our food was cold. Not ice cold but definitely sat for a while. Cold food, empty glasses and we could not nail down our waitress. Finally the manager comes around and asks if everything was alright. We said the food was cold and she asks us if we tried to send it back. We said no, but we tried to explain it's because our waitress never came back to our table or even the section. No apology, no offer to discount the meal she just walked away. 

Pretty unbelievable experience, I was really surprised at the low quality of service and just the general treatment of customers with complaints. The Village Inn is definitely on my list of resturants too avoid.",-r-PA7uWXbpRPeuIZzO3bw,1,12/2/2016,1,review,0,The Strip,Stage Deli Of Las Vegas
53487,0,d_TBs6J3twMy9GChqUEXkg,1VxmePWSQw6cOlmAw0lYgg,"I have been here several times and each time it has been delicious... finally a five star worthy place near me. Anyway, I have been here for breakfast, dinner, and dessert and all has been wonderful. The best breakfast item by far is the koo koo bananas pancakes. The bananas are amazing and the cakes are also wonderful. The biscuits and gravy are good too, they don't try to make it taste like sausage, which I like, they let it taste like veggies. I also had the chickpea burger for dinner. It was good, especially with their bbq sauce. Also, the salad has an amazing raspberry dressing...yum. They also have amazing pies and tarts.... they had a chocolate almond tart that was so freakin good... and vegan....and gluten free....what? Is that possible??? Awesome! Definitely give this place a try.",DW5TmdNGhepqrB0JGHnJ_A,5,2/27/2014,3,review,2,Westside,BackYard BBQ
29424,0,A9dr0AdI_HnZHvSglcK09w,8EydcQrbgWwSiwu4GWSHZw,"OK - these guys need to go back to school.  They replace their counter staff about every two days - and they should.  I stood in line for a cup of decaf that was poured from a thermal carafe and tasted at least a day old. The guy behind me stood in line for no less than 10+ minutes, only to find out they did not have a jelly donut to sell him.

WHY is it so hard to make a good cup of coffee and a provide a jelly donut?
Becuase whoever owns this Dunkin Donuts probably doesn't know a damn thing about customer service, consistency, or business.

Watch for this one to be gone in a few months - if that long.",EgIbDz2YFo28DXQY7ik0lQ,1,10/6/2011,0,review,0,Eastside,Hard Rock Cafe
56794,1,KlD2U69cqxi01TelonOtxw,nXgjwISUL7tloEbl2W0XGw,"Why is Panda Express so popular at the UNLV Student Union?  
The food at Jugoo is a million times better, the prices are comparable if you order the lunch special, and you don't have to hang out in the SU (aka douche-bag central). 

I ordered the two-item lunch special for $9.99 with hot tea, which is complimentary and good quality.  The two-item was a lot of food; they offer a one-item for $6.99 if you're not as hungry.  The lunch specials are served with a bowl of white rice and a spring roll.  The spring roll is not good, next time I go I'll tell them not to give me one with my lunch special because it actually takes away from the rest of the meal.  

With my lunch special I had the dry cooked beef with leeks and the spicy garlic eggplant.  Both dishes were perfect.  Like I said this place is a million times better than Panda Express and they cook the food to order instead of slopping it on a plate from a trough.  The dry cooked beef was stir-fried, tender cuts of beef, served with pleasantly-peppery gravy.  The spicy garlic eggplant was just like the name sounds, pretty spicy and definitely garlicky, tossed in a mildly sweet sauce.
I highly recommend both options.

I wish I wasn't dining solo on this outing to Jugoo, because everything on the menu sounded great and it would've been nice to share other items with some other people.  There's always next time.",3rkxTx8DoZSl7_FryhXCVQ,5,10/4/2011,3,review,2,University,Yayo Taco
43197,0,Cem4mFVkmvwreatLuTB9hA,XK38xsWZLYFfn0DLSAgQdg,"If I could give less than 1 star, I would. I have been going to Logan's for many years now and have always found it enjoyable. Tonight, however, is a different story. The service from our waiter, Kyle was horrendous. It took him a while to even greet us and take our drink orders. He came back to take our meal orders, and I was still deciding, so I asked him to come back in 2 minutes; he came back in 10. That should've been the first sign that the service was going to be bad. He finally brought us our bread, but still not the drink I had ordered. By the time he brought my drink, we were already ready for a second helping of bread. We overheard the table in front of us asking him what was taking so long with their food, and he did not apologize and blamed the kitchen. When we got our food, it was brought out to us by someone else, and when he saw, he hurried over. He asked me if my steak was the right temperature, and wanted me to cut into it to check. By this time, I was no longer hungry, and wasn't going to eat it anyways, so I declined checking. Of course when he walked away, it made sense that he asked about the temperature of the steak, rather than if it was cooked to my liking, because the steak was cold to the touch. I then proceeded to touch everything else on our plates, and all of our food was cold, except for my potato, which had kept itself warm from the oven. At this point, I was done. I asked our waiter for our check and two boxes, because neither of us wanted to eat our cold food. The two tables to our right had a waiter named Howard, who came to check on then every five minutes or so. The gentlemen sitting at those tables came in well after we did, and got their food, hot and fresh, well before we did. On one of Howard's many rounds, I asked him to grab the manager for us. She showed up a few minutes later, and when we explained everything, she proceeded to also blame the kitchen staff. I pointed out that our food was cold to the touch and was not brought out to us by our waiter. She apologized, and said the food was on her, but we would have to pay for the alcoholic drink we had ordered. Instead of taking the check and card in front of her to close us out and get us on our way, she walked away. Our waiter came back to the other tables numerous times, but also didn't bother to grab our check. After waiting another excruciatingly painful, long amount of time, we decided to leave $10 on the table and walk out.",ivgKHakMYMpsV1RIjQruOQ,1,12/4/2015,0,review,0,Summerlin,Americana
54047,0,5ZEbZpwMgfX1-MPNUZB5UQ,#NAME?,Average food paired with a BORING happy hour and no social scene even for an older Myers Park crowd. This is despite a well designed space and very good service.  There is better food to be had elsewhere in the neighborhood and more fun to be had hanging out with the Myers Park locals across the street at the Harris Teeter wine bar.,Ava9H-t4scVmP7u_onh7pg,2,12/9/2016,0,review,0,Westside,Mega Ramen & Thai Noodle
